Sound energy is a form of energy associated with the vibration or disturbance of matter.The SI unit of sound energy is the joule (J). Sound is a mechanical wave and as such consists physically in oscillatory elastic compression and in oscillatory displacement of a fluid.Therefore, the medium acts as storage for both potential and kinetic energy as well.onsequently, the sound energy in a volume of interest is defined as the sum of the potential and kinetic energy densities integrated over that volume: where. 1  V is the volume of interest; 2  p is the sound pressure; 3  v is the particle velocity;	Why is sound a form of mechanical energy?
2.A mechanical wave is a wave which is not capable of transmitting its energy through a vacuum. Mechanical waves require a medium in order to transport their energy from one location to another. A sound wave is an example of a mechanical wave.Sound waves are incapable of traveling through a vacuum. Slinky waves, water waves, stadium waves, and telephone chord waves are other examples of mechanical waves; each requires some medium in order to exist.nce this initial energy is added, the wave will travel through the medium until all the energy has been transferred. There are three types of mechanical waves. Transverse waves are waves that cause the medium to vibrate at a 90-degree angle to the direction of the wave.	Why is sound a form of mechanical energy?
OR. the sum of kinetic and potential energy present at the same time. Mechanical energy is the sum of potential energy and kinetic energy present in the components of a mechanical system. It is the energy associated with the motion and position of an object. I think it is supposed to be mechanical energy.That is where energy is present in an object because of it's movement's.R. the sum of kinetic and potential energy present at the same time. Mechanical energy is the sum of potential energy and kinetic energy present in the components of a mechanical system. It is the energy associated with the motion and position of an object. I think it is supposed to be mechanical energy.	How does mechanical energy differ from potential energy?
In the  physical science s, mechanical energy is the sum of  potential energy  and  kinetic energy . It is the  energy  associated with the motion and position of an object. The principle of conservation of mechanical energy states that in an isolated system that is only subject to  conservative force s the mechanical energy is constant. If an object is moved in the opposite direction of a conservative net force, the potential energy will increase and if the  speed  (not the  velocity ) of the object is changed, the kinetic energy of the object is changed as well. In all real systems, however,  non-conservative forces , like  frictional force s, will be present, but often they are of negligible values and the mechanical energy's being constant can therefore be a useful approximation. In  elastic collision s, the mechanical energy is conserved but in  inelastic collision s, some mechanical energy is converted into heat. The equivalence between lost mechanical energy ( dissipation ) and an increase in  temperature  was discovered by  James Prescott Joule .	How does mechanical energy differ from potential energy?
Let's describe mechanical energy in more detail. As I said before, mechanical energy is the energy possessed by an object due to its movement or position. In other words, an object possesses mechanical energy when it has the ability to do work due to its position or motion.Mechanical energy can take the form of either kinetic energy, which is energy due to an object's motion, or potential energy, which is stored energy due to an object's position.et's now look at some examples of mechanical energy. A demolition machine is a great example of both potential and kinetic mechanical energy. The wrecking ball possesses potential mechanical energy when it is raised to a vertical position above the ground.	How does mechanical energy differ from potential energy?
Mechanical energy is the sum of potential energy and kinetic energy present in the components of a mechanical system. It is the energy associated with the motion and position of an object.I think it is supposed to be mechanical energy. That is where energy is present in an object because of it's movement's.R. the sum of kinetic and potential energy present at the same time. Mechanical energy is the sum of potential energy and kinetic energy present in the components of a mechanical system. It is the energy associated with the motion and position of an object. I think it is supposed to be mechanical energy.	How does mechanical energy differ from potential energy?
The energy acquired by the objects upon which work is done is known as mechanical energy. Mechanical energy is the energy that is possessed by an object due to its motion or due to its position. Mechanical energy can be either kinetic energy (energy of motion) or potential energy (stored energy of position).he energy acquired by the objects upon which work is done is known as mechanical energy. Mechanical energy is the energy that is possessed by an object due to its motion or due to its position. Mechanical energy can be either kinetic energy (energy of motion) or potential energy (stored energy of position).	How does mechanical energy differ from potential energy?
As already mentioned, the mechanical energy of an object can be the result of its motion (i.e., kinetic energy) and/or the result of its stored energy of position (i.e., potential energy). The total amount of mechanical energy is merely the sum of the potential energy and the kinetic energy.echanical Energy as the Ability to Do Work. An object that possesses mechanical energy is able to do work. In fact, mechanical energy is often defined as the ability to do work. Any object that possesses mechanical energy-whether it is in the form of potential energy or kinetic energy-is able to do work.	How does mechanical energy differ from potential energy?
The energy acquired by the objects upon which work is done is known as mechanical energy. Mechanical energy is the energy that is possessed by an object due to its motion or due to its position. Mechanical energy can be either kinetic energy (energy of motion) or potential energy (stored energy of position).echanical Energy as the Ability to Do Work. An object that possesses mechanical energy is able to do work. In fact, mechanical energy is often defined as the ability to do work. Any object that possesses mechanical energy-whether it is in the form of potential energy or kinetic energy-is able to do work.	How does mechanical energy differ from potential energy?
Mechanical Energy. Mechanical energy is the energy that is possessed by an object due to its motion or due to its position. Mechanical energy can be either kinetic energy (energy of motion) or potential energy (stored energy of position).echanical Energy as the Ability to Do Work An object that possesses mechanical energy is able to do work. In fact, mechanical energy is often defined as the ability to do work. Any object that possesses mechanical energy-whether it is in the form of potential energy or kinetic energy-is able to do work.	How does mechanical energy differ from potential energy?
Let's describe mechanical energy in more detail. As I said before, mechanical energy is the energy possessed by an object due to its movement or position. In other words, an object possesses mechanical energy when it has the ability to do work due to its position or motion. Mechanical energy can take the form of either kinetic energy, which is energy due to an object's motion, or potential energy, which is stored energy due to an object's position. Application of Mechanical Energy. Let's now look at some examples of mechanical energy. A demolition machine is a great example of both potential and kinetic mechanical energy.	How does mechanical energy differ from potential energy?
Mechanical energy is the sum of energy in a mechanical system, or any group of objects that interact based on basic mechanical principles.This includes both kinetic energy, the energy of motion, and potential energy, the stored energy of position.ow to Calculate Mechanical Energy. Total mechanical energy can be calculated simply by adding the potential and kinetic energy of the system. Potential energy (PE) is a product of the object's height above the ground (h), its mass (m), and the Earth's gravitational acceleration (g, which is 9.8 m/s 2).	How does mechanical energy differ from potential energy?
Science essay:What factors affect potential and kinetic energy. Many factors affect potential and kinetic energy. Kinetic energy is energy in motion, while potential energy is energy that hasn't happened yet.But what factors actually affect them? Kinetic and potential energy are affected by various factors.hen it is kinetic. It is affected by both factors of kinetic and potential energy. In summary, kinetic energy is the energy produced by movement and potential energy is the energy that could be created by movement.	Are potential and kinetic the same energy?
Potential Energy. Energy is the ability to do work or cause change. There are basically two main types of energy, kinetic and potential. Potential energy is energy that is stored. There are various types of stored, or potential energy. Chemical energy from a battery is a potential form of energy, elastic energy in a stretched rubber band is a form of potential energy, but the most commonly referred to form of potential energy in physics is that of gravitational potential energy. This is energy that is stored due to an object's position. It is dependent on the mass of the object, the height of the object above the ground or Earth, and the acceleration due to gravity. Examples of Potential Energy: 1. A rock sitting at the edge of a cliff has potential energy. If the rock falls, the potential energy will be converted to kinetic energy.	Are potential and kinetic the same energy?
In review, energy is the capacity to do work, and work is accomplished when a force moves an object. Energy exists in different forms, all of which can be classified as either potential energy or kinetic energy. Potential energy is energy stored in an object due to its position or arrangement. Kinetic energy is energy of an object due to its movement-its motion. All types of energy can be transformed into other types of energy. This is true for potential and kinetic energy as well. Potential energy can be converted into kinetic energy, and kinetic energy can be converted into potential energy.	Are potential and kinetic the same energy?
Energy exists in different forms, all of which can be classified as either potential energy or kinetic energy. Potential energy is energy stored in an object due to its position or arrangement. Kinetic energy is energy of an object due to its movement - its motion. All types of energy can be transformed into other types of energy. This is true for potential and kinetic energy as well. Potential energy can be converted into kinetic energy, and kinetic energy can be converted into potential energy.	Are potential and kinetic the same energy?
Examples include holding a stretched spring (potential energy) and then releasing it (kinetic energy) or holding a box above the ground (potential energy) and then dropping it (kinetic energy). Kinetic energy is a form of energy that results from an object's motion. There are many types of motion that use kinetic energy: translation (moving from one place to another), rotation, and vibration. The measurement of kinetic energy in an object is calculated based on the object's mass and velocity. It is measured in Joules. Potential energy is a form of energy that results from an object's position or arrangement of parts. It is stored energy that can become kinetic energy. It includes potential electrical, chemical, and nuclear energy.	Are potential and kinetic the same energy?
Energy exists in several forms such as heat, kinetic or mechanical energy, light, potential energy, and electrical energy. Heat - Heat or thermal energy is energy from the movement of atoms or molecules. It may be considered as energy relating to temperature. Kinetic Energy - Kinetic energy is the energy of motion. A swinging pendulum has kinetic energy. Potential Energy - This is energy due to an object's position. For example, a ball sitting on a table has potential energy with respect to the floor because gravity acts upon it. Mechanical Energy - Mechanical energy is the sum of the kinetic and potential energy of a body.	Are potential and kinetic the same energy?
The smaller the velocity, the smaller the kinetic energy. This can also be proven by the principle of conservation of energy. As the potential energy for an object increases, the kinetic energy decreases so that total energy for the object remains the same.he smaller the velocity, the smaller the kinetic energy. This can also be proven by the principle of conservation of energy. As the potential energy for an object increases, the kinetic energy decreases so that total energy for the object remains the same.	Are potential and kinetic the same energy?
Energy transformation-Chemical energy. Home Energy transform Chemical energy. Chemical energy is one of the 7 main form of the energy. Chemical energy is a potential energy. That type of energy comes from the bonds of atoms and molecules. Chemical energy as a heat is possible to be released during a chemical reaction.The chemists called it an exothermic reaction.ome Energy transform Chemical energy. Chemical energy is one of the 7 main form of the energy. Chemical energy is a potential energy. That type of energy comes from the bonds of atoms and molecules.	What type does chemical energy belong to?
Home Energy transform Chemical energy. Chemical energy is one of the 7 main form of the energy. Chemical energy is a potential energy. That type of energy comes from the bonds of atoms and molecules.Chemical energy as a heat is possible to be released during a chemical reaction.The chemists called it an exothermic reaction.ome Energy transform Chemical energy. Chemical energy is one of the 7 main form of the energy. Chemical energy is a potential energy. That type of energy comes from the bonds of atoms and molecules.	What type does chemical energy belong to?
Food also consist chemical energy that the body convert into mechanical energy and heat. Chemical reactions. Chemical reactions are everywhere around us. When you mom is cooking is a chemical reaction between different ingredients and products. When your dad is driving a car is also type of chemical energy.ome Energy transform Chemical energy. Chemical energy is one of the 7 main form of the energy. Chemical energy is a potential energy. That type of energy comes from the bonds of atoms and molecules.	What type does chemical energy belong to?
The energy that results during a chemical reaction is called chemical energy. It is a type of potential energy.Chemical energy is stored within the bonds of the atoms and molecules that make up a substance. Once chemical energy is released from a substance, the substance is transformed into a new substance.Interesting Chemical Energy Facts:he energy that results during a chemical reaction is called chemical energy. It is a type of potential energy.	What type does chemical energy belong to?
The energy that results during a chemical reaction is called chemical energy. It is a type of potential energy. Chemical energy is stored within the bonds of the atoms and molecules that make up a substance. Once chemical energy is released from a substance, the substance is transformed into a new substance.nteresting Chemical Energy Facts: Chemical energy is stored inside a substance or object until it is involved in a chemical reaction. Our bodies use chemical energy to perform daily functions. During an exothermic chemical reaction, chemical energy in the form of heat is released.	What type does chemical energy belong to?
In review, chemical energy is energy stored in chemicals'. Energy is 'the ability to do work. Chemical energy is a type of potential energy that is energy due to the position of an object or objects. The potential energy is in the form of chemical bonds that are forces that hold the atoms together in a chemical. All energy in nature ultimately comes from the sun, and chemical energy is no exception. Plants have the ability to convert solar energy into chemical energy.	What type does chemical energy belong to?
The energy that results during a chemical reaction is called chemical energy. It is a type of potential energy.Chemical energy is stored within the bonds of the atoms and molecules that make up a substance. Once chemical energy is released from a substance, the substance is transformed into a new substance.he energy that results during a chemical reaction is called chemical energy. It is a type of potential energy.	What type does chemical energy belong to?
The energy that results during a chemical reaction is called chemical energy. It is a type of potential energy. Chemical energy is stored within the bonds of the atoms and molecules that make up a substance. Once chemical energy is released from a substance, the substance is transformed into a new substance.hemical energy is stored inside a substance or object until it is involved in a chemical reaction. Our bodies use chemical energy to perform daily functions. During an exothermic chemical reaction, chemical energy in the form of heat is released.	What type does chemical energy belong to?
Interesting Chemical Energy Facts: Chemical energy is stored inside a substance or object until it is involved in a chemical reaction. Our bodies use chemical energy to perform daily functions. During an exothermic chemical reaction, chemical energy in the form of heat is released.Plants perform a chemical reaction each time they use sunlight to make their own food during photosynthesis.he energy that results during a chemical reaction is called chemical energy. It is a type of potential energy.	What type does chemical energy belong to?
Energy Resource Types. Energy resource types are different from types of energy. Energy resource types refer to the origin of the energy source itself, while types of energy refer to different types of potential (chemical, electrical, etc.) and kinetic (heat, sound, etc.) energy. In this lesson, we'll look at energy resources types. As you go through the lesson, be thinking about the implications of the qualities of these energy resources on energy policy. Generally, we can break energy into two broad categories of resources - non-renewable and renewable.	What type does chemical energy belong to?
A reaction in which energy is released to the surroundings is called an exothermic reaction. In this type of reaction the enthalpy, or stored chemical energy, is lower for the products than the reactants.he release of energy in chemical reactions occurs when the reactants have higher chemical energy than the products. The chemical energy in a substance is a type of potential energy stored within the substance. This stored chemical potential energy is the heat content or enthalpy of the substance.	What type does chemical energy belong to?
The energy that results during a chemical reaction is called chemical energy. It is a type of potential energy. Chemical energy is stored within the bonds of the atoms and molecules that make up a substance. Once chemical energy is released from a substance, the substance is transformed into a new substance.ur bodies use chemical energy to perform daily functions. During an exothermic chemical reaction, chemical energy in the form of heat is released. Plants perform a chemical reaction each time they use sunlight to make their own food during photosynthesis.	What type does chemical energy belong to?
We all need energy to function. We get this energy from the foods we eat. The most efficient way for cells to harvest energy stored in food is through cellular respiration. Cellular respiration is a metabolic process that captures the chemical energy from foods in the form of ATP.Cellular respiration occurs in the mitochondria and consists of three stages.e all need energy to function. We get this energy from the foods we eat. The most efficient way for cells to harvest energy stored in food is through cellular respiration. Cellular respiration is a metabolic process that captures the chemical energy from foods in the form of ATP.	What form of energy is used in eating?
This is the symbol for Uranus: Uranus is the seventh planet from the Sunand the third largest of the nine planets (in size). Uranus is larger in size but smaller in weight than Neptune. Uranus is the seventh planet from the Sun and the third largest of the nine planets (in size).Uranus is larger in size but smaller in weight than Neptune. Uranus is the seventh planet from the Sun and the third largest of the nine planets (in size).his is the symbol for Uranus: Uranus is the seventh planet from the Sunand the third largest of the nine planets (in size). Uranus is larger in size but smaller in weight than Neptune. Uranus is the seventh planet from the Sun and the third largest of the nine planets (in size).	Describe Uranus.
Facts about Uranus. 1  Uranus was officially discovered by Sir William Herschel in 1781. 2  Uranus turns on its axis once every 17 hours, 14 minutes. 3  Uranus makes one trip around the Sun every 84 Earth years. 4  Uranus is often referred to as an âice giantâ planet. 5  Uranus hits the coldest temperatures of any planet. With minimum atmospheric temperature of -224Â°C Uranus is nearly coldest planet in the solar system. While Neptune doesnât get as cold as Uranus it is on average colder. The upper atmosphere of Uranus is covered by a methane haze which hides the storms that take place in the cloud decks.	Describe Uranus.
This is the symbol for Uranus: Uranus is the seventh planet from the Sun and the third largest of the nine planets (in size). Uranus is larger in size but smaller in weight than Neptune.Like the other gas planets, Uranus has bands of clouds that blow around rapidly. Uranus' bands are very, very faint.his is the symbol for Uranus: Uranus is the seventh planet from the Sun and the third largest of the nine planets (in size). Uranus is larger in size but smaller in weight than Neptune.	Describe Uranus.
The Poles of Uranus. Uranus is the tilted planet. The axis through its North and South Poles is tilted by 98. In other words, Uranus is lying on its side! That's not all-the magnetic field of Uranus is tilted, too. The planet's magnetic field is tilted 59.A compass wouldn't be much help in finding North on Uranus!ranus has a strange magnetic field. The magnetic poles of Uranus are not at all close to the geographic poles of Uranus. The main magnetic field of Uranus is tilted 59 away from the planet's spin axis.	Describe Uranus.
Uranus Facts. 1  Uranus Is Named after the Greek God Ouranus. 2  Uranus Needs 84 Earth Years to Orbit the Sun. 3  Uranus Is 63 Times Bigger and 15 Times Heavier than Earth. 4  Uranus Is the Coldest Planet in the Solar System. 5  Uranus Is Very Different from Earth. 6  Titania Is the Largest Moon of Uranus. Of the 27 moons around Uranus, 5 are considered to be major moons and Titania is the biggest of them all. Its radius is approximately 788 km (about one eighth of Earthâs) and its gravity is almost 30 times less than Earthâs.	Describe Uranus.
Because of this, its poles are sometimes pointed almost directly at the Sun. Uranus' atmosphere is made up of hydrogen, helium, and methane. The temperature in the upper atmosphere is very cold. The cold methane gas is what gives Uranus its blue-green color.The rapid rotation of Uranus causes winds up to 600 kilometers per hour to blow in its atmosphere.Uranus has eleven known rings which contain dark, boulder-sized particles. Uranus has 27 named moons.he temperature in the upper atmosphere is very cold. The cold methane gas is what gives Uranus its blue-green color. The rapid rotation of Uranus causes winds up to 600 kilometers per hour to blow in its atmosphere. Uranus has eleven known rings which contain dark, boulder-sized particles.	Describe Uranus.
Uranus was discovered by amateur astronomer  William Herschel  on 13 March 1781. Uranus exhibits the ideals of the 18th century, where people such as  Benjamin Franklin  endeavoured to use their inventive mind to move man into a more enlightened era.  It has an orbit of 84 years, staying in each sign of the  zodiac  for approximately 7 years.  Uranus is considered to be a higher octave of  Mercury , which means that as people develop within their selves, their character and means of communication will exhibit more influences of the sign and house of Uranus.  In essence, Uranus can be seen as a person's  higher self .  Because it takes Uranus 84 years to travel through the zodiac, transiting Uranus just might conjoin the natal Uranus within a person's lifetime.	Describe Uranus.
Uranus has a strange magnetic field. The magnetic poles of Uranus are not at all close to the geographic poles of Uranus. The main magnetic field of Uranus is tilted 59 away from the planet's spin axis.ranus has a strange magnetic field. The magnetic poles of Uranus are not at all close to the geographic poles of Uranus. The main magnetic field of Uranus is tilted 59 away from the planet's spin axis.	Describe Uranus.
Uranus is the tilted planet. The axis through its North and South Poles is tilted by 98. In other words, Uranus is lying on its side! That's not all-the magnetic field of Uranus is tilted, too.The planet's magnetic field is tilted 59.A compass wouldn't be much help in finding North on Uranus!ranus has a strange magnetic field. The magnetic poles of Uranus are not at all close to the geographic poles of Uranus. The main magnetic field of Uranus is tilted 59 away from the planet's spin axis.	Describe Uranus.
Though it is too far away from earth, one can see Uranus in night sky with naked eye. It looks like a pale star this way, but if you make use of a telescope, Uranus appears a small pale green disc in shape. The diameter of Uranus is almost 4 times that of earth (51100km). It is 15 times heavier than earth. One fact that is not only unusual, but also makes Uranus markedly different from earth is the angle of its spin axis. This spin axis is 98 degrees to the perpendicular and makes the planet lie almost on its sides. This is a mesmerizing sight and no one really knows the reason behind this phenomenon.	What makes Uranus so unusual?
Uranus is 14.5 times bigger than Earth, making it the third largest planet in the Solar System after Jupiter and Saturn; Uranusâs core alone is as large as our planet. The atmosphere of Uranus is composed of 83% helium, 15% methane and 2% methane plus trace amounts of other gases such as ethane. The average temperature of the surface of Uranus is 49Â° Kelvin or -224Â° Celsius. What makes the planet so cold is that it has a low internal temperature. At its core, Uranus is only 5000Â° K, compared to Jupiter, which as a core temperature of 30000Â° K. The reason for Uranusâs lack of internal warmth is unclear, although scientists speculate that it is related to its unusual axial tilt that is completely unlike the other planets of the Solar System; the planet rotates at an angle of 99 degrees.	What makes Uranus so unusual?
Uranus  is the third largest (Neptune has a larger mass, but a smaller volume) planet in the Solar System. It orbits the Sun at a distance of about 2.8 billion kilometers (1.7 billion miles), and it completes one orbit every 84 Earth years. The length of a day on Uranus as measured by Voyager 2 is 17 hours, 14 minutes. Uranus is unique among the planets in that its axial tilt is about 90°, meaning that its axis is roughly parallel with, not perpendicular to, the  plane of the ecliptic . This extremely large tilt of its axis is thought to be the result of a collision between the accumulating planet Uranus with another planet-sized body early in the history of the Solar System. Given the unusual orientation of its axis, with the polar regions of Uranus exposed for periods of many years to either continuous sunlight or darkness, planetary scientists were not at all sure what to expect when observing Uranus.	What makes Uranus so unusual?
Uranus is the third-largest planet in the  Solar System . It orbits the  Sun  at a distance of about 2.8 billion kilometers (1.7 billion miles) and completes one orbit every 84 years. The length of a  day  on Uranus as measured by Voyager 2 is 17 hours and 14 minutes. Uranus is distinguished by the fact that it is tipped on its side. Its unusual position is thought to be the result of a collision with a planet-sized body early in the Solar System's  history . Given its odd orientation, with its polar regions exposed to sunlight or darkness for long periods, scientists were not sure what to expect at Uranus.	What makes Uranus so unusual?
The diameter of Uranus is almost 4 times that of earth (51100km). It is 15 times heavier than earth. One fact that is not only unusual, but also makes Uranus markedly different from earth is the angle of its spin axis. This spin axis is 98 degrees to the perpendicular and makes the planet lie almost on its sides.	What makes Uranus so unusual?
The diameter of Uranus is almost 4 times that of earth (51100km). It is 15 times heavier than earth. One fact that is not only unusual, but also makes Uranus markedly different from earth is the angle of its spin axis. This spin axis is 98 degrees to the perpendicular and makes the planet lie almost on its sides. This is a mesmerizing sight and no one really knows the reason behind this phenomenon.	What makes Uranus so unusual?
The unusual rotation of high southern latitudes of Uranus is probably due to an unusual feature in the interior of Uranus, Karkoshcka said in a statement.	What makes Uranus so unusual?
Uranus has a diameter of over 50,000 km-about 4 times that of the Earth and it is 3 billion km away from the sun. It takes Uranus 84 years for one single orbit around the sun and 17 hours for one rotation around its axis.he unusual thing about Uranus is that its poles are pointed directly at the sun. This means that it orbits the sun on its side. Each pole gets 42 years of sunlight and then 42 years of darkness. Uranus belongs to the gas giants.	What makes Uranus so unusual?
Uranus is unusual in that the obliquity of its ecliptic is 82° (angle between the orbital and rotational poles). The North Pole of Uranus points to somewhere near  η Ophiuchi  (in Earth's southern celestial hemisphere), about 15° northeast of  Antares , and its South Pole halfway between  Betelgeuse  and  Aldebaran . Uranus's "tropics" lie at 82° latitude and its "Arctic circles" at 8° latitude. On December 17, 2007, the Sun passed the Uranian celestial equator to the North and in 2029 the North Pole of Uranus will be nearly pointed at the Sun.	What makes Uranus so unusual?
Uranus is the third largest planet in the solar system. It orbits the sun at a distance of about 1.7 billion miles (2.8 billion kilometers) and completes one orbit every 84 years. The length of a day on Uranus as measured by Voyager 2 is 17 hours, 14 minutes.Uranus is distinguished by the fact that it is tipped on its side. Its unusual position is thought to be the result of a collision with a planet-sized body early in the solar systemâs history.ranus is the third largest planet in the solar system. It orbits the sun at a distance of about 1.7 billion miles (2.8 billion kilometers) and completes one orbit every 84 years. The length of a day on Uranus as measured by Voyager 2 is 17 hours, 14 minutes.	What makes Uranus so unusual?
All eight planets in the Solar System orbit the Sun in the direction that the Sun is rotating, which is  counterclockwise  when viewed from above the Sun's  north pole . Six of the planets also rotate about their axis in this same direction. The exceptions—the planets with retrograde rotation—are  Venus  and  Uranus . Venus's axial tilt is 177 degrees, which means it is spinning almost exactly in the opposite direction to its orbit. Uranus has an axial tilt of 97.77 degrees, so its axis of rotation is approximately parallel with the plane of the Solar System. The reason for Uranus's unusual axial tilt is not known with certainty, but the usual speculation is that during the formation of the Solar System, an Earth-sized  protoplanet  collided with Uranus, causing the skewed orientation.	What makes Uranus so unusual?
The planet Uranus was discovered by William Herschel on March 13, 1781. He discoverd Uranus while surveying stars in the night sky using a telescope that he had built himself.Herschel noticed that one of these stars seemed different, and after observing it many more times, noticed that it orbited the Sun.He calculated that Uranus had an orbit that was about 18 times farther from the Sun than Earth. Herschel also discovered two of the moons of Uranus (Titania and Oberon).erschel noticed that one of these stars seemed different, and after observing it many more times, noticed that it orbited the Sun. He calculated that Uranus had an orbit that was about 18 times farther from the Sun than Earth. Herschel also discovered two of the moons of Uranus (Titania and Oberon).	Tell me about the orbit of Uranus.
Uranus takes 84.3 years to complete its orbit around the Sun. Uranus was only discovered in 1781 by Sir William Herschel. Since a year takes just over 83 Earth years, it completed its first orbit since discovery in 1865, and then its second in 1949.Itâll only complete its 3rd orbit around the Sun since its discovery in 2033. Uranus, seen by Voyager 2.Image credit: NASA/JPL.ranus was only discovered in 1781 by Sir William Herschel. Since a year takes just over 83 Earth years, it completed its first orbit since discovery in 1865, and then its second in 1949. Itâll only complete its 3rd orbit around the Sun since its discovery in 2033. Uranus, seen by Voyager 2. Image credit: NASA/JPL.	Tell me about the orbit of Uranus.
Different planets take different amounts of time to orbit the sun, depending on how far away they are. Uranus is much further away from the sun than Earth is, and it takes 84.3 Earth years for Uranus to complete its orbit.ifferent planets take different amounts of time to orbit the sun, depending on how far away they are. Uranus is much further away from the sun than Earth is, and it takes 84.3 Earth years for Uranus to complete its orbit.	Tell me about the orbit of Uranus.
At an average distance of 3 billion km from the Sun, it takes Uranus roughly 84 years (or 30,687 days) to complete a single orbit of the Sun. The rotational period of the interior of Uranus is 17 hours, 14 minutes.As with all giant planets, its upper atmosphere experiences strong winds in the direction of rotation.ecause Uranus orbits the Sun almost on its side, and the large moons all orbit around Uranusâ equatorial plane, the northern and southern hemispheres experience prolonged periods of daytime and nighttime (42 years at a time). As of 2008, Uranus is known to possess 13 inner moons whose orbits lie inside that of Miranda.	Tell me about the orbit of Uranus.
The Uranian moon Miranda, imaged by Voyager 2. Uranus is the third-largest planet in the Solar System. It orbits the Sun at a distance of about 2.8 billion kilometers (1.7 billion miles) and completes one orbit every 84 years. The length of a day on Uranus as measured by Voyager 2 is 17 hours and 14 minutes.he Uranian moon Miranda, imaged by Voyager 2. Uranus is the third-largest planet in the Solar System. It orbits the Sun at a distance of about 2.8 billion kilometers (1.7 billion miles) and completes one orbit every 84 years. The length of a day on Uranus as measured by Voyager 2 is 17 hours and 14 minutes.	Tell me about the orbit of Uranus.
Uranus and Neptune are the two farthest planets from the sun and the time it takes for them to orbit around the sun reflects this. Uranus takes 30,7999.09 days to orbit around the sun, which is impressive but cannot compare to the 60,190 days it takes Neptune to complete the same task.However, Uranus and Neptune have comparable rotation times of 17.14 and 16 hours respectively.ranus and Neptune are the two farthest planets from the sun and the time it takes for them to orbit around the sun reflects this. Uranus takes 30,7999.09 days to orbit around the sun, which is impressive but cannot compare to the 60,190 days it takes Neptune to complete the same task.	Tell me about the orbit of Uranus.
Uranus is the third largest planet in the solar system. It orbits the sun at a distance of about 1.7 billion miles (2.8 billion kilometers) and completes one orbit every 84 years. The length of a day on Uranus as measured by Voyager 2 is 17 hours, 14 minutes.Uranus is distinguished by the fact that it is tipped on its side. Its unusual position is thought to be the result of a collision with a planet-sized body early in the solar systemâs history.ranus is the third largest planet in the solar system. It orbits the sun at a distance of about 1.7 billion miles (2.8 billion kilometers) and completes one orbit every 84 years. The length of a day on Uranus as measured by Voyager 2 is 17 hours, 14 minutes.	Tell me about the orbit of Uranus.
Uranus orbits the Sun once every 84 years. Its average distance from the Sun is roughly 3  billion  km (about 20  AU ). The difference between its minimum and maximum distance from the Sun is 1.8 AU, larger than that of any other planet, though not as large as that of  dwarf planet   Pluto . The intensity of sunlight varies inversely with the square of distance, and so on Uranus (at about 20 times the distance from the Sun compared to Earth) it is about 1/400 the intensity of light on Earth. Its orbital elements were first calculated in 1783 by  Pierre-Simon Laplace . With time, discrepancies began to appear between the predicted and observed orbits, and in 1841,  John Couch Adams  first proposed that the differences might be due to the gravitational tug of an unseen planet. In 1845,  Urbain Le Verrier  began his own independent research into Uranus's orbit. On September 23, 1846,  Johann Gottfried Galle   located a new planet , later named  Neptune , at nearly the position predicted by Le Verrier.	Tell me about the orbit of Uranus.
Uranus  is the third largest (Neptune has a larger mass, but a smaller volume) planet in the Solar System. It orbits the Sun at a distance of about 2.8 billion kilometers (1.7 billion miles), and it completes one orbit every 84 Earth years. The length of a day on Uranus as measured by Voyager 2 is 17 hours, 14 minutes. Uranus is unique among the planets in that its axial tilt is about 90°, meaning that its axis is roughly parallel with, not perpendicular to, the  plane of the ecliptic . This extremely large tilt of its axis is thought to be the result of a collision between the accumulating planet Uranus with another planet-sized body early in the history of the Solar System. Given the unusual orientation of its axis, with the polar regions of Uranus exposed for periods of many years to either continuous sunlight or darkness, planetary scientists were not at all sure what to expect when observing Uranus.	Why is Uranus tilted?
In our solar system, the planet whose axis is most tilted to its orbit is Uranus, a distant, blue-green gas giant. Its extreme tilt of 97.86 degrees means that each pole of the planet faces the Sun directly for about one quarter of its 84-year orbit. No one knows how Uranus got tipped so far out of alignment with the rest of the solar system. One theory is that an encounter with another large planet twisted its spin billions of years ago. That other planet was, perhaps, flung out of the system in the encounter. Because of its extreme tilt, Uranus also has the most extreme seasons. It is now early spring in the northern hemisphere, and gigantic storms have just been seen for the first time in the planetâs thick atmosphere.	Why is Uranus tilted?
All eight planets in the Solar System orbit the Sun in the direction that the Sun is rotating, which is  counterclockwise  when viewed from above the Sun's  north pole . Six of the planets also rotate about their axis in this same direction. The exceptions—the planets with retrograde rotation—are  Venus  and  Uranus . Venus's axial tilt is 177 degrees, which means it is spinning almost exactly in the opposite direction to its orbit. Uranus has an axial tilt of 97.77 degrees, so its axis of rotation is approximately parallel with the plane of the Solar System. The reason for Uranus's unusual axial tilt is not known with certainty, but the usual speculation is that during the formation of the Solar System, an Earth-sized  protoplanet  collided with Uranus, causing the skewed orientation.	Why is Uranus tilted?
But, Uranus and Venus have retrograde rotation where the axial rotation is opposite to the orbital motion; that is they have a clockwise axial rotation and a counter-clockwise orbital motion. This means that for Venus at least, the Sun rises in the west and sets in the east. Uranus is a bit different still. Its axial tilt, which is the angle the rotational axis of a planet makes to its orbital plane, is 97.7 degree. This sideways tilt gives Uranus a unique position in which its axis of rotation is nearly in its orbital plane.	How is the rotation of Uranus different from other planets?
